CONVEYOR:11	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0241
CONVEYOR:11	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0243
CONVEYOR:11	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05A1
CONVEYOR:11	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05A3
CONVEYOR:11	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05A5
CONVEYOR:11	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0249
CONVEYOR:11	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0245
CONVEYOR:11	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0246
CONVEYOR:12	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0311,LENGTH=1
CONVEYOR:12	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0267
CONVEYOR:12	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0262
CONVEYOR:12	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0264
CONVEYOR:12	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05B2
CONVEYOR:12	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05B4
CONVEYOR:12	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0268
CONVEYOR:12	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0270
CONVEYOR:12	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0271
CONVEYOR:12	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0272
CONVEYOR:12	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0273
CONVEYOR:12	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0274
CONVEYOR:12	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0110,LENGTH=2
CONVEYOR:12	PALLET_EXIST02	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0112,LENGTH=2
CONVEYOR:12	PALLET_EXIST03	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0114,LENGTH=2
CONVEYOR:12	PALLET_EXIST04	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0116,LENGTH=2
CONVEYOR:12	PALLET_EXIST05	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0118,LENGTH=2
CONVEYOR:12	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0261
CONVEYOR:12	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0263
CONVEYOR:12	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05B1
CONVEYOR:12	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05B3
CONVEYOR:12	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05B5
CONVEYOR:12	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0269
CONVEYOR:12	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0265
CONVEYOR:12	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0266
CONVEYOR:13	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0312,LENGTH=1
CONVEYOR:13	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0287
CONVEYOR:13	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0282
CONVEYOR:13	LOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0284
CONVEYOR:13	LOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05C2
CONVEYOR:13	LOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05C4
CONVEYOR:13	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0288
CONVEYOR:13	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0290
CONVEYOR:13	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0291
